"ID","Code","CarOption","Version","Price","Sup_ID","Supplier","Address","Tel","Fax","Active","AssetGroupCode"
218,"00218",เปลี่ยนผ้าเบาะหน้า หนังแท้,"Commuter,Hiace GL","12000.0000",1686,ห้างหุ้นส่วนจำกัด พิพัฒนพงศ์การช่าง,"377 หมู่ 9 ถนนประชาอุทิศ แขวงราษฎร์บูรณะ เขตราษฎร์บูรณะ กรุงเทพฯ 10140","0-2427-7029","0-2870-8125",1,"0"
219,"00219",หลังคาทรงเตี้ย TRUE,แคป ( ซีรีย์ 8 ),"18500.0000",1679,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด,"383/1 ซอยศูนย์วิจัย แขวงบางกะปิ เขตห้วยขวาง กรุงเทพฯ 10310","0-2318-4306","0-2318-1334",1,"0"
220,"00220",ตาข่าย 3 ด้าน,แคป,"2500.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
221,"00221",ล็อคยางอะไหล่ในกระบะ(CB),"","800.0000",1653,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด,สาขา 4 383/1 ซอยศูนย์วิจัย แขวงบางกระปิ เขตห้วยขวาง กรุงเทพ 10310,"02-319-4306","02-318-1334",1,"0"
222,"00222",กันชนท้ายไฟเบอร์TRUE (CB),"","1200.0000",1653,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด,สาขา 4 383/1 ซอยศูนย์วิจัย แขวงบางกระปิ เขตห้วยขวาง กรุงเทพ 10310,"02-319-4306","02-318-1334",1,"0"
223,"00223",ที่วางบันไดTRUE(CB),กระบะ,"1800.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
224,"00224",เซ็นเซอร์ถอยหลัง,"2 จุด","1800.0000",1653,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด,สาขา 4 383/1 ซอยศูนย์วิจัย แขวงบางกระปิ เขตห้วยขวาง กรุงเทพ 10310,"02-319-4306","02-318-1334",1,"0"
225,"00225","ROOF RACK,SIDE STEPS,CHROME WHEELS 16  นิ้ว","","0.0000",1678,"V. JUNCTION CO ., LTD.","2191 New Petchaburi Rd.,Bangkapi,Huaykwang,Bangkok 10320","0-2718-2233","0-2314-0121",1,"0"
226,"00226","CHROME FULE DOOR,ROOF MARKER LAMPS","","0.0000",1678,"V. JUNCTION CO ., LTD.","","","",1,"0"
227,"00227","ฟิล์ม LAMINA 40% หน้าเต็ม,รอบคัน 60%","APL50,ANL20","4150.0000",1691,บริษัท เอส ทวิน จำกัด,"2122/44 หมู่ที่7 ถนนศรีนครินทร์ ตำบลเทพารักษ์ อำเภอเมืองสมุทรปราการ จังหวัดสมุทรปราการ","0-2383-6222","0-2759-7357",1,"0"
228,"00228",ผ้ายางปูพื้นเข้ารูป,"VENTURY,ALPHARD","4550.0000",1689,บริษัท อี.ไอ.โปรดักส์ จำกัด,"2/7-2/8 ซอยเจริญกรุง 78 แขวงบางคอแหลม เขตบางคอแหลม กรุงเทพฯ 10120","0-2688-0808","0-2688-0809",1,"0"
229,"00229",ฟิล์ม LAMINA รอบคัน 80% หน้าเต็ม 40%,"","0.0000",0,,"","","",1,"0"
230,"00230",ผ้าหุ้มเพดาน ผ้าหนังเทียม,Hiace GL,"2100.0000",1686,ห้างหุ้นส่วนจำกัด พิพัฒนพงศ์การช่าง,"377 หมู่ 9 ถนนประชาอุทิศ แขวงราษฎร์บูรณะ เขตราษฎร์บูรณะ กรุงเทพฯ 10140","0-2427-7029","0-2870-8125",1,"0"
231,"00231",ปูพื้นไม้อัดและปูทับด้วยยางแผ่นเรียบ,"Hiace GL,ทึบ","3600.0000",1686,ห้างหุ้นส่วนจำกัด พิพัฒนพงศ์การช่าง,"377 หมู่ 9 ถนนประชาอุทิศ แขวงราษฎร์บูรณะ เขตราษฎร์บูรณะ กรุงเทพฯ 10140","0-2427-7029","0-2870-8125",1,"0"
232,"00232",เบาะปรับเอน 9 ที่นั่ง พนักพิงหมอกเสียบ รุ่น PD-003,Hiace GL,"42000.0000",1686,ห้างหุ้นส่วนจำกัด พิพัฒนพงศ์การช่าง,"377 หมู่ 9 ถนนประชาอุทิศ แขวงราษฎร์บูรณะ เขตราษฎร์บูรณะ กรุงเทพฯ 10140","0-2427-7029","0-2870-8125",1,"0"
233,"00233",เปลี่ยนผ้าเบาะนั่งหน้าคนขับ,Hiace GL,"3500.0000",1686,ห้างหุ้นส่วนจำกัด พิพัฒนพงศ์การช่าง,"377 หมู่ 9 ถนนประชาอุทิศ แขวงราษฎร์บูรณะ เขตราษฎร์บูรณะ กรุงเทพฯ 10140","0-2427-7029","0-2870-8125",1,"0"
234,"00234",บุแผงข้างด้วยผ้าหนังเทียมพิเศษ 5 แผง,Hiace GL,"2500.0000",1686,ห้างหุ้นส่วนจำกัด พิพัฒนพงศ์การช่าง,"377 หมู่ 9 ถนนประชาอุทิศ แขวงราษฎร์บูรณะ เขตราษฎร์บูรณะ กรุงเทพฯ 10140","0-2427-7029","0-2870-8125",1,"0"
235,"00235",บุภายในตามขอบตัวถังถึงขอบบน ด้วยผ้าหนังเทียมพิเศษ,Hiace GL,"5900.0000",1686,ห้างหุ้นส่วนจำกัด พิพัฒนพงศ์การช่าง,"377 หมู่ 9 ถนนประชาอุทิศ แขวงราษฎร์บูรณะ เขตราษฎร์บูรณะ กรุงเทพฯ 10140","0-2427-7029","0-2870-8125",1,"0"
236,"00236",บุประตูท้ายด้วยผ้าหนังเทียมพิเศษ,Hiace GL,"1500.0000",1686,ห้างหุ้นส่วนจำกัด พิพัฒนพงศ์การช่าง,"377 หมู่ 9 ถนนประชาอุทิศ แขวงราษฎร์บูรณะ เขตราษฎร์บูรณะ กรุงเทพฯ 10140","0-2427-7029","0-2870-8125",1,"0"
237,"00237",คอนโชนแบบมีที่วางคูลเลอร์ เจาะลำโพง 6X9,Hiace GL,"3800.0000",1686,ห้างหุ้นส่วนจำกัด พิพัฒนพงศ์การช่าง,"377 หมู่ 9 ถนนประชาอุทิศ แขวงราษฎร์บูรณะ เขตราษฎร์บูรณะ กรุงเทพฯ 10140","0-2427-7029","0-2870-8125",1,"0"
238,"00238",ติดเข็มขัดนิรภัย 2 จุด  ( เดิมจากตัวรถ ),"","0.0000",1686,ห้างหุ้นส่วนจำกัด พิพัฒนพงศ์การช่าง,"377 หมู่ 9 ถนนประชาอุทิศ แขวงราษฎร์บูรณะ เขตราษฎร์บูรณะ กรุงเทพฯ 10140","0-2427-7029","0-2870-8125",1,"0"
239,"00239",ฟิล์ม LAMINA รอบคัน 80% หน้าเต็ม 40%,"","0.0000",0,,"","","",1,"0"
240,"00240",Warranty 2 ปี ไม่จำกัดระยะทาง,"","0.0000",0,,"","","",1,"0"
241,"00241","ซ่อมบำรุงรักษาฟรี 5 ปี หรือ 100,000 กม.","","0.0000",0,,"","","",1,"0"
242,"00242",BMW Mobllity Service 5 ปี ฉุกเฉิน 24 ชม.,"","0.0000",0,,"","","",1,"0"
243,"00243",คอนโซนแบบพิเศษมีเบาะนั่งซ้าย-ขวา+วางแก้ว+ขวดน้ำ,Commuter,"6000.0000",1686,ห้างหุ้นส่วนจำกัด พิพัฒนพงศ์การช่าง,"377 หมู่ 9 ถนนประชาอุทิศ แขวงราษฎร์บูรณะ เขตราษฎร์บูรณะ กรุงเทพฯ 10140","0-2427-7029","0-2870-8125",1,"0"
244,"00244",พื้นปูกระบะลายเนอร์,"","0.0000",0,,"","","",1,"0"
245,"00245",ฟิล์มV-COOL รอบคัน 60% หน้าเต็ม 30%,"VK-70,J-60(สแกนบัตรได้) (S500)","18224.3000",1732,บริษัท ยู.เอส. ฟิล์ม จำกัด,"1002","02-320-4799","02-752-6877",1,"0"
246,"00246",ฟิล์ม LAMINA รอบคัน 60% หน้าเต็ม 40%,"ANL20,APL50 (โฟล์ค ตู้ T5 )","6200.0000",1691,บริษัท เอส ทวิน จำกัด,"2122/44 หมู่ที่7 ถนนศรีนครินทร์ ตำบลเทพารักษ์ อำเภอเมืองสมุทรปราการ จังหวัดสมุทรปราการ","0-2383-6222","0-2759-7357",1,"0"
247,"00247",ฟิล์ม LAMINA รอบคัน 60% หน้าเต็ม 40%,"ANL20,APL50 ( BMW 525 )","3700.0000",1691,บริษัท เอส ทวิน จำกัด,"2122/44 หมู่ที่7 ถนนศรีนครินทร์ ตำบลเทพารักษ์ อำเภอเมืองสมุทรปราการ จังหวัดสมุทรปราการ","0-2383-6222","0-2759-7357",1,"0"
248,"00248",ฟิล์ม 3M ประตูคู่หน้า 60%,CS 20 (HUMMER H3),"1500.0000",1691,บริษัท เอส ทวิน จำกัด,"2122/44 หมู่ที่7 ถนนศรีนครินทร์ ตำบลเทพารักษ์ อำเภอเมืองสมุทรปราการ จังหวัดสมุทรปราการ","0-2383-6222","0-2759-7357",1,"0"
249,"00249",ฟิล์มV-COOL รอบคัน 60%หน้าเต็ม 30%,"VK-40,J-60 (สแกนบัตรได้) ( S300)","18224.3000",1732,บริษัท ยู.เอส. ฟิล์ม จำกัด,"1002","02-320-4799","02-752-6877",1,"0"
250,"00250",เบาะนั่งญี่ปุ่น+แผงหน้า,"4 ประตู","5000.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
251,"00251",สัญญาณกันขโมย+รีโมท,MINI PLUS,"5000.0000",1685,บริษัท ออโตเมติค บิสซิเนส กรุ๊ป จำกัด,"1252 อาคารธญาณ ชั้น 10 ถนนพัฒนาการ แขวงสวนหลวง เขตสวนหลวง กรุงเทพฯ 10250",-,"0-2369-2848",1,"0"
